Item,Count
CT CHEST WITHOUT INTRAVENOUS CONTRAST:,1
BG:,1
Chronic care:,1
You will be discharged on the following new medications:,1
PATHOLGOY:,1
ILLICITS:,1
noting the following:,1
Updated and corrected list of discharge medications:,1
his hospital stay:,1
of new medications:,1
providers:,1
Her Primary Contacts:,1
ICU and Hospital course:,1
during her admission:,1
were made to your medication regimen:,1
MEDICATIONS ON TRANSFER TO THE MEDICAL ICU:,1
BLOOD SMEAR:,1
his regimen per recent discharge summary is:,1
Data on transfer to floors:,1
Likely due to:,1
The following antibiotics were started:,1
RIGHT VESSELS:,1
following blood pressure medications:,1
Events prior to code:,1
Day of CODE BLUE:,1
By problem list prior to expiration:,1
Vascular Hx:,1
VAC Instructions:,1
CEREBRAL FLUID:,1
Her medical floor course can be summarized as follows:,1
INACTIVE TISSUES:,1
This are the instructions given by neurosurgery:,1
You were just restarted on medication for your neuropathic pain:,1
MEDICATIONS ON DISCHARGE FROM THIS HOSPITALIZATION:,1
SPECIAL TREATMENTS AND FREQUENCY:,1
Specific instructions:,1
medication changes and additions:,1
IR embolization:,1
to home on the following medications:,1
EKG post cath:,1
LEFT VESSELS:,1
Anatomy:,1
ECHO dyssynchrony  study:,1
EKG admission:,1
You also have the following outpatient CT scan ordered:,1
Geriatric recommendations to follow:,1
Please return to hospital ER for any of the following reasons:,1
following relatives were diagnosed with colon cancer:,1
CT Abdomen with contrast:,1
ADDENDUM TO DISCHARGE DIAGNOSES:,1
medication changes include:,1
your hospitalization:,1
Other issues included:,1
Superficial thrombophlebitis:,1
significant for the following problems:,1
patient arrived on the floor with medications as follows:,1
PHYSICAL EXAM IN EMERGENCY DEPARTMENT:,1
FOLLOW UP LABS THAT NEED TO BE CHECKED TODAY:,1
Per outpatient PCP office records:,1
Lower extremity dopplers:,1
are noteworth:,1
patient should recieve:,1
See plan below according to problem list:,1
LUE Venous Duplex:,1
taper as directed:,1
prior to discharge:,1
In addition please see:,1
Descending colon mucosal biopsy:,1
additions to your home regimen include:,1
Pathology Reports:,1
oral secretions:,1
PHYSICAL EXAMINATION ON PRESENTATION TO THE MICU:,1
No extinction:,1
Her MRI showed the following:,1
post cath echo:,1
will have to pick up the prescription tomorrow from:,1
PCP to follow up:,1
extractions and was seen by oral surgery and had extractions of:,1
Please call to schedule appointments with your Cardiologist:,1
RECENT STUDIES:,1
Pertinent images:,1
Mirobiology:,1
TRANSITIONAL ISSUES BY SYSTEM:,1
Here is the diabetes regimen you should continue at home:,1
HEALTH MAINTENANCE WHILE IN HOSPITAL:,1
Please follow up with pulmonary clinic as below:,1
ADDENDM:,1
aureus:,1
Cardiac Screening Labs:,1
Per Geriatrics consult:,1
HOME MEDICATIONS PRIOR TO ADMISSION TO OUTSIDE HOSPITAL:,1
BRIEF HOSPITAL COURSE UPON TRANSFER:,1
LABORATORY on discharge:,1
Right and Left Heart CAth:,1
INTERVAL HPI PRIOR TO DISCHARGE:,1
RIGHT UPPER QUADRANT ULTRASOUND WITH DOPPLER:,1
US of Defunct AV fistula:,1
Relevent Labs:,1
Please the following adjusted and new medicinations:,1
We stopped one medication:,1
We started one medication:,1
OUTPT MEDS:,1
RADIOLOGY DATA:,1
RIJ central line placement:,1
The patient was received on the following medications:,1
COURSE ON THE GENERAL MEDICAL SERVICE:,1
Orthopaedic Surgery Follow Up:,1
Gastroenterology Follow Up:,1
Pertinent discharge Labs:,1
Return to the emergency room or call your doctor if you have:,1
MEDICATIONS UPON TRANSFER TO OUR FLOOR:,1
PHYSICAL EXAMINATION AFTER CARDIAC CATHETERIZATION:,1
WE made the following changes in your medicines:,1
Eventual Disposition:,1
Labs on morning of death:,1
ELBOW XR:,1
palliative care measures:,1
LISTED ABOVE:,1
other appointments that you have in our system as a reminder:,1
PHYSICAL EXAM AT TIME OF TRANSFER OUT OF MICU TO MEDICAL FLOOR:,1
ADDITIONAL REPORTS AND IMAGING:,1
LIVER BIOPSIES:,1
Please STOP the following medications after discharge:,1
Please INCREASE the following medications:,1
hospital course is summarized as follows by systems:,1
Pathology report from OR was as follows:,1
The following changes were made in your medication regimen:,1
Immunization recommended:,1
resection:,1
PERTINENT STUDIES DURING ADMISSION:,1
HOSPITAL COURSE TO DATE:,1
your admission:,1
You also have an appointment with:,1
Serial Hematocrit:,1
Thoracic Oncology:,1
BLE Venous Duplex:,1
SYSTEM BY SYSTEM PROBLEM LIST:,1
PERTINENT HEMATOLOGY:,1
PERTINENT CHEMISTRY:,1
Please keep all other follow up appointments:,1
MEDICATIONS ON ADMISSION TO HOSPITAL:,1
PCP or return to the emergency room:,1
INSTRUCTIONS FOR WOUND CARE:,1
Neuro ROS:,1
when she is trying to do something quickly:,1
SUMMARY OF INTENSIVE CARE UNIT COURSE BY ISSUES:,1
Previous micro data:,1
Weekly Safety Labs:,1
his medication if necessary:,1
On transfer from MICU to medicine floor:,1
and dinner scale:,1
BEDTIME SCALE:,1
The infant is being discharged on four medications:,1
Their impression and recommendations were as follows:,1
course is outlined by systems below:,1
PORTABLE AP CHEST RADIOGRAPH:,1
Larygneal Carcinoma:,1
Cardiology surgery:,1
Cardiac Enzymes after cath:,1
went home with the following medications:,1
Upon admission to the floor:,1
ways:,1
Medications received prior to exam:,1
Causes of cardiomyopathy that seemed most likely included:,1
Less likely causes:,1
outpatient tests:,1
Abdominal US with Doppler:,1
Relevant laboratory data on discharge:,1
Tox screens:,1
PULMONOLOGY:,1
PULMONARY FUNCTION:,1
LCX:,1
Please followup with the following specialist appointments:,1
Cholesterol panel:,1
Distal gastrectomy specimen:,1
hyperplasia:,1
MEDICATIONS ON TRANSFER FROM THE UNIT TO THE MEDICAL FLOOR:,1
your comfort as the primary goal:,1
abdomen a KUB was performed demonstrating:,1
Medications to change:,1
Please follow up with your diabetes physician as below:,1
UROLOGICAL:,1
Initial ICU admission physical exam:,1
Outstanding tests at discharge:,1
Stop taking these medicines:,1
Seconday diagnoses this admission:,1
MRI Right Knee:,1
during the hospital course are as follows:,1
Teeth:,1
Secretions:,1
Pt undergoes a:,1
EGD Impression:,1
Substance Abuse hx:,1
Her organ system based issues on discharge are as follows:,1
Active Issues addressed on this hospitalization:,1
Please Stop until you see your Primary Care Doctor:,1
PHYSICAL EXAMINATION ON ADMISSION ONCE TRANSFERRED FROM SICU:,1
Please see below for details on each of his major active issues:,1
Panarex:,1
Evaluation at outside hospital:,1
Summary of Events:,1
MEDICATIONS PRIOR ADMISSION:,1
EEGS:,1
Also on:,1
Ventilator settings upon transfer to Rehab:,1
HOSPITAL COURSE LABS OF INTEREST:,1
Carotid artery disease:,1
You also have these appointments scheduled:,1
You will need to take the following medications at home:,1
Labs at Transfer from the ICU:,1
HCP Sister:,1
Enterocutaneous fistula care:,1
have changed:,1
she should receive for her health problems:,1
described in detail below:,1
We made several changes to your Medications:,1
Treatment Hx:,1
home:,1
Her other chronic medical problems were managed as below:,1
PLEASE NOTE THESE CHANGES IN YOUR MEDICATIONS:,1
INITIAL STUDIES:,1
HISTORY AND PHYSICAL EXAMINATION:,1
patient discharge medications included the following:,1
PREVIOUS SURGICAL HISTORY:,1
PERTINENT DISCHARGE LABS:,1
Other Hx:,1
ICU Summary:,1
Small capsule study:,1
Lumbar Puncture:,1
RUQ Ultrasound with doppler to assess portal vessels:,1
ACTIVE issues:,1
Dilantin Level:,1
ETHICS SUPPORT SERVICE NOTE:,1
The Ethics Support Service offers the following recommendations:,1
               Neuro:,1
               Cranial Nerves:,1
looking for potential causes of her diarrhea inlcuding:,1
Medication Chagnes:,1
directed below:,1
Sirolimus levels:,1
Your medication changes are detailed below:,1
GASTRIC BIOPSY:,1
been made to your medications:,1
bleed:,1
arrest:,1
pleural thickening that was found on your CT:,1
Please keep the following previously scheduled appointment:,1
Tell your doctor that you received the following coumadin doses:,1
Further pertinent evaluation:,1
VIDEO SWALLOW STUDY:,1
You were discharged on the following new medications:,1
Surgical Service Course:,1
The only change to your medications are as follows:,1
Further Imaging:,1
Your Medication changes:,1
CBC and Coags:,1
Other Relevant Lab Results:,1
SERIAL ABG:,1
ADMISSION CT HEAD:,1
ADMISSION RUQ US:,1
LUE LENI:,1
TO TREAT YOUR ANXIETY AND INSOMNIA:,1
TO TREAT CONFUSION THAT IS CAUSED BY LIVER DISEASE:,1
To treat blood clot:,1
Contact the Liver Clinic to set up an appointment:,1
the following previously scheduled appointments:,1
per record review:,1
Rest of lab results:,1
During admission:,1
Paracentesis results:,1
Medical Service Course:,1
CTA HEAD SCAN:,1
you experience any of the following symptoms:,1
Primary Care physician:,1
Nasal Aspirate:,1
such:,1
General Surgery course:,1
Right toe ulcer:,1
INSTRUCTIONS AT DISCHARGE:,1
No changes were made to your medications other than following:,1
Also you are scheduled for the following appointment as below:,1
Operative Report from Renal Biopsy:,1
Detailed Oncologic History:,1
as the bypass grafts:,1
Refill:,1
amended as follows:,1
Relevant laboratory data in hospital:,1
rescheduled:,1
You are discharged with the following new medication:,1
CODE EVENT:,1
RUQ ultrasound with dopplers:,1
XRAY LEFT WRIST:,1
PAST SURGICAL HX:,1
Recommendations are:,1
Exam on day discharge:,1
Blood :,1
GI studies:,1
You have an appointment with podiatry:,1
preoperative diagnoses:,1
They performed the following procedures:,1
There were changes made to your medications:,1
HOSPITAL COURSE AFTER TO CARDIAC CARE UNIT BY SYSTEMS:,1
Physical Exam At Discharge:,1
We are making the following changes in your home medications:,1
patient was:,1
It was the opinion of the MICU team that:,1
MEDICATIONS ON TRANSFER FROM THE CCU:,1
Cardiac event:,1
Oncologic labs:,1
UPON TRANSFER TO THE FLOOR:,1
PAIN AND STIFFNESS:,1
from discharge below:,1
during this admission is as follows:,1
and also discharged on:,1
Brief Hospital Course by system:,1
following medication changes were made during your stay:,1
Please be sure to attend all previously scheduled appointments:,1
Pulmonary clinic:,1
On arrival to the ED the patient was with following vitals:,1
Bronchial Washing:,1
Primary Care Physician and Nephrologist:,1
R thigh MRI:,1
Transplant surgeon:,1
Pleural Biopsy:,1
Pleural biopsies:,1
Additional Home Medications per Patient:,1
with large clot burden of DVT extending into the IVC:,1
PO vitamin K with significant improvement in his coagulopathy:,1
Chest Closure ECHO:,1
the recs are as follows:,1
 Left lateral LE and left heel:,1
Micro on admission:,1
micro data:,1
Tranfer medications:,1
We have discontinued the following:,1
Pertinant labs:,1
Laboratory on Discharge:,1
Surface ECHO:,1
strength is as follows:,1
Past psych history:,1
MICRO Data from OSH:,1
We are making some changes to your medication regimen:,1
Ideation:,1
There have been several changes to your medication:,1
Bronchial Brushing:,1
The MEDICATION CHANGES that we have suggested are the following:,1
admission the following major issues were addressed:,1
See below for changes to your medication regimen:,1
On transfer to the Cardiology Service:,1
In the cardiac care unit his problems were managed as follows:,1
The hospital course by issues is as follows:,1
of your reactive airways disease:,1
Initial blood gasses:,1
Dishcarge labs:,1
Bradycardia:,1
Esophageal Biopsy:,1
Meds from last discharge summary:,1
The following medications were started on this admission:,1
Please stop:,1
Please continue:,1
have been scheduled for you:,1
We have made you an appointment with Cardiology:,1
was maintained on medical management with the following agents:,1
Please note the following changes to your medicaitons:,1
Temporary Medication changes:,1
Pulmonary follow up:,1
Discharge  med:,1
Procedure Data:,1
You should CONTINUE to take:,1
Other urine:,1
To treat your urinary tract infection:,1
To avoid gastric irritation:,1
Please return to the emergency room if you notice:,1
CT SCAN IMPRESSION:,1
Video Swallow study:,1
Vacscular Dementia:,1
per records:,1
failure and PEA arrest is as follows:,1
Other catheterization findings include:,1
GROIN:,1
Failure:,1
If Blood sugars:,1
MICU events include:,1
ABDOMINAL PAIN:,1
HEPATIC SARCOIDOSIS:,1
COUGH:,1
Labs at discharge and other pertinent labs:,1
Urine CX:,1
Medications temporarily stopped while inpatient:,1
following issues were addressed during his hospital stay:,1
Items for PCP to address:,1
STAT ADDEDNUM:,1
   Culture data:,1
Diagnostic:,1
Care for Drains:,1
experiences the following:,1
Postoperative Issues:,1
Soc Hx:,1
Foot path:,1
following numbers to arrange appointments as listed:,1
Previously arranged appointment:,1
You were started on another medicine to help you sleep at night:,1
detailed hospital course please see below:,1
Cultres:,1
MICROBIOLOGIC STUDIES:,1
Hyperosmolor state:,1
Metastatic breast cancer:,1
OROPHARYNGEAL VIDEO FLUOROSCOPIC SWALLOWING EVALUATION:,1
antihistamines:,1
PE on acceptance to floor:,1
Na Trend:,1
both are required:,1
Final Diagnoses:,1
CHANGE THE DOSE of the following medications:,1
Immunoglobulins:,1
ecg:,1
MEDICATIONS IN ADMISSION:,1
pulse exam:,1
Liver US :,1
Summary of events:,1
Vascular History:,1
Left shoulder films:,1
Other Relevant Studies:,1
Physical examination at time of discharge were vital signs:,1
Laboratory data at the time of discharge is as follows:,1
hours:,1
medications at home:,1
CARDIOLOGY REPORTS:,1
NEUROLOGIC FOLLOWUP:,1
MICU stay and complicated hospital course:,1
Pregnancy history is significant for:,1
RECOMMENDATIONS FOR CARE AT DISCHARGE:,1
Unknown doses of:,1
Pleural fluid analysis:,1
PHYSICAL EXAMINATION ON ADMISSION TO THE MEDICAL FLOOR:,1
Upon discharge to rehab:,1
KARYOTYPE:,1
FISH DETAILS:,1
Surgical Service:,1
Change in mental status:,1
REHABILITATION MEDICATIONS:,1
MEDICINES AT HOME:,1
Vascular Surgery Course:,1
These are the following changes to your medications:,1
You also have the following appointment already scheduled:,1
NUCLEAR REPORT:,1
HOSPITAL COURSE IN NICU:,1
Other issues that were address are briefly described below:,1
CHEMs:,1
who recommended:,1
Summary of the hospital course by problems:,1
STOP Taking:,1
left system:,1
Medications changed upon discharge:,1
We have made one change to your medication:,1
PRIMARY PROBLEMS:,1
Pulmonary artery hypertension:,1
Enzyme Trends:,1
Repeat Neuro Exam off sedation:,1
Please call to confirm the following appointments:,1
ADDITIONAL INFO:,1
Lab tests at discharge:,1
revealed following injuries:,1
Outpatient:,1
His EKG was as follows:,1
A CT of the head was also performed which showed:,1
The EKG drawn in the ED showed the following abnormalities:,1
As per NS:,1
and neurosurgery at the following appointments:,1
Labs Prior to Death:,1
Serial Aspirin Levels:,1
Other hospital course as below:,1
scheduled the following appointment for you:,1
